x_value,total_1,total_2 
18807,19417,9981
18808,19421,9982
18809,19426,9984
18810,19420,9986
18811,19415,9992
18812,19417,9995
18813,19414,10001
18814,19413,9996
18815,19411,9996
18816,19413,10000
18817,19412,10005
18818,19407,10009
18819,19410,10008
18820,19411,10004
18821,19415,10010
18822,19411,10015
18823,19413,10011
18824,19407,10015
18825,19401,10019
18826,19396,10014
18827,19398,10011
18828,19403,10015
18829,19401,10018
18830,19405,10022
18831,19409,10020
18832,19403,10019
18833,19397,10014
18834,19392,10018
18835,19400,10019
18836,19406,10015
18837,19413,10013
18838,19419,10018
18839,19415,10018
18840,19419,10014
18841,19414,10015
18842,19417,10010
18843,19412,10010
18844,19415,10008
18845,19419,10004
18846,19420,10009
18847,19419,10005
18848,19414,10010
18849,19421,10007
18850,19422,10005
18851,19424,10009
18852,19430,10011
18853,19433,10012
18854,19435,10009
18855,19437,10010
18856,19439,10015
18857,19437,10016
18858,19443,10020
18859,19447,10026
18860,19441,10027
18861,19446,10033
18862,19443,10032
18863,19441,10038
18864,19435,10042
18865,19441,10041
18866,19438,10043
18867,19442,10042
18868,19445,10044
18869,19448,10039
18870,19451,10040
18871,19459,10044
18872,19465,10046
18873,19465,10044
18874,19473,10045
18875,19480,10041
18876,19482,10043
18877,19476,10045
18878,19477,10044
18879,19485,10039
18880,19487,10042
18881,19495,10043
18882,19500,10039
18883,19498,10039
18884,19495,10035
18885,19503,10032
18886,19507,10034
18887,19504,10035
18888,19509,10038
18889,19506,10033
18890,19509,10035
18891,19506,10030
18892,19506,10035
18893,19506,10033
18894,19503,10029
18895,19498,10026
18896,19492,10023
18897,19486,10022
18898,19485,10018
18899,19482,10013
18900,19483,10015
18901,19480,10020
18902,19478,10023
18903,19484,10026
18904,19480,10023
18905,19484,10019
18906,19480,10015
18907,19484,10011
18908,19478,10007
18909,19476,10011
18910,19473,10011
18911,19476,10009
18912,19475,10011
18913,19478,10013
18914,19479,10016
18915,19474,10014
18916,19474,10011
18917,19482,10008
18918,19487,10009
18919,19490,10008
18920,19494,10012
18921,19493,10018
18922,19496,10013
18923,19500,10011
18924,19502,10008
18925,19507,10013
18926,19505,10013
18927,19512,10017
18928,19516,10016
18929,19522,10011
18930,19524,10016
18931,19519,10018
18932,19525,10020
18933,19529,10021
18934,19535,10019
18935,19533,10016
18936,19528,10015
18937,19528,10014
18938,19534,10014
18939,19529,10009
18940,19532,10004
18941,19527,10009
18942,19535,10013
18943,19529,10016
18944,19523,10013
18945,19518,10009
18946,19514,10010
18947,19509,10016
18948,19504,10018
18949,19510,10017
18950,19504,10015
18951,19498,10016
18952,19504,10020
18953,19510,10017
18954,19505,10012
18955,19513,10012
18956,19513,10011
18957,19516,10008
18958,19524,10008
18959,19526,10011
18960,19522,10007
18961,19526,10002
18962,19534,10003
18963,19541,10007
18964,19536,10008
18965,19544,10010
18966,19551,10006
18967,19556,10006
18968,19563,10012
18969,19560,10010
18970,19566,10014
18971,19565,10012
18972,19562,10015
18973,19560,10020
18974,19563,10024
18975,19569,10030
18976,19571,10027
18977,19573,10027
18978,19579,10033
18979,19582,10030
18980,19587,10026
18981,19581,10030
18982,19587,10032
18983,19583,10029
18984,19586,10031
18985,19580,10033
18986,19587,10032
18987,19588,10034
18988,19582,10033
18989,19589,10035
18990,19588,10034
18991,19596,10037
18992,19601,10036
18993,19596,10041
18994,19597,10037
18995,19593,10037
18996,19592,10032
18997,19599,10036
18998,19604,10031
18999,19608,10029
19000,19612,10031
19001,19611,10030
19002,19611,10034
19003,19605,10036
19004,19611,10041
19005,19613,10043
19006,19610,10042
19007,19614,10047
19008,19614,10050
19009,19615,10055
19010,19614,10054
19011,19609,10056
19012,19607,10061
19013,19608,10060
19014,19602,10063
19015,19597,10059
19016,19601,10064
19017,19608,10070
19018,19604,10076
19019,19612,10075
19020,19612,10072
19021,19607,10069
19022,19613,10071
19023,19613,10074
19024,19611,10078
19025,19618,10076
19026,19625,10074
19027,19629,10076
19028,19629,10072
19029,19625,10068
19030,19627,10072
19031,19623,10075
19032,19631,10081
19033,19629,10081
19034,19627,10078
19035,19625,10081
19036,19626,10086
19037,19621,10089
19038,19628,10091
19039,19634,10092
19040,19635,10088
19041,19643,10088
19042,19647,10086
19043,19652,10088
19044,19654,10093
19045,19659,10093
19046,19660,10096
19047,19659,10096
19048,19663,10094
19049,19660,10094
19050,19660,10097
19051,19666,10103
19052,19660,10108
19053,19660,10114
19054,19656,10114
19055,19655,10111
19056,19653,10114
19057,19658,10110
19058,19660,10114
19059,19663,10118
19060,19671,10117
19061,19667,10123
19062,19661,10122
19063,19661,10123
19064,19659,10127
19065,19660,10128
19066,19659,10134
19067,19655,10137
19068,19652,10133
19069,19660,10130
19070,19662,10136
19071,19669,10141
19072,19671,10140
19073,19668,10142
19074,19675,10147
19075,19681,10153
19076,19677,10149
19077,19671,10144
19078,19674,10147
19079,19669,10145
19080,19666,10148
19081,19672,10154
19082,19671,10157
19083,19671,10156
19084,19665,10156
19085,19661,10154
19086,19656,10154
19087,19663,10153
19088,19661,10151
19089,19659,10148
19090,19663,10147
19091,19668,10149
19092,19672,10150
19093,19669,10147
19094,19668,10151
19095,19672,10156
19096,19666,10160
19097,19662,10163
19098,19662,10165
19099,19660,10171
19100,19666,10172
19101,19663,10175
19102,19661,10172
19103,19658,10175
19104,19657,10171
19105,19656,10176
19106,19650,10182
19107,19655,10180
19108,19663,10175
19109,19670,10181
19110,19674,10182
19111,19680,10186
19112,19687,10190
19113,19687,10192
19114,19682,10189
19115,19684,10193
19116,19690,10197
19117,19695,10195
19118,19689,10191
19119,19683,10187
19120,19678,10189
19121,19680,10188
19122,19682,10192
19123,19685,10193
19124,19691,10199
19125,19687,10202
19126,19692,10208
19127,19698,10206
19128,19697,10212
19129,19703,10215
19130,19699,10218
19131,19695,10220
19132,19703,10222
19133,19709,10217
19134,19715,10217
19135,19713,10221
19136,19716,10226
19137,19711,10226
19138,19719,10221
19139,19723,10219
19140,19728,10218
19141,19736,10216
19142,19730,10219
19143,19727,10215
19144,19727,10216
19145,19725,10214
19146,19729,10217
19147,19726,10222
19148,19732,10217
19149,19732,10219
19150,19726,10214
19151,19720,10220
19152,19716,10218
19153,19717,10220
19154,19718,10224
19155,19716,10228
19156,19720,10226
19157,19723,10225
19158,19724,10220
19159,19724,10224
19160,19730,10227
19161,19735,10226
19162,19736,10226
19163,19740,10232
19164,19738,10229
19165,19744,10226
19166,19740,10229
19167,19748,10234
19168,19756,10232
19169,19764,10237
19170,19769,10232
19171,19763,10237
19172,19764,10233
19173,19764,10232
19174,19772,10227
19175,19777,10228
19176,19780,10230
19177,19785,10235
19178,19784,10240
19179,19785,10245
19180,19783,10247
19181,19784,10242
19182,19786,10239
19183,19794,10234
19184,19801,10232
19185,19807,10238
19186,19811,10244
19187,19816,10239
19188,19815,10239
19189,19820,10239
19190,19826,10241
19191,19827,10246
19192,19828,10251
19193,19835,10254
19194,19831,10249
19195,19830,10246
19196,19827,10241
19197,19834,10241
19198,19840,10243
19199,19841,10246
19200,19837,10243
19201,19834,10244
19202,19831,10249
19203,19829,10253
19204,19836,10251
19205,19840,10256
19206,19842,10258
19207,19839,10258
19208,19839,10254
19209,19839,10260
19210,19843,10266
19211,19839,10269
19212,19844,10265
19213,19838,10269
19214,19833,10271
19215,19837,10268
19216,19842,10269
19217,19846,10266
19218,19847,10266
19219,19854,10263
19220,19849,10265
19221,19851,10264
19222,19854,10267
19223,19852,10272
19224,19860,10275
19225,19860,10277
19226,19857,10280
19227,19858,10277
19228,19865,10278
19229,19865,10281
19230,19872,10282
19231,19872,10280
19232,19876,10284
19233,19883,10289
19234,19885,10285
19235,19892,10282
19236,19899,10286
19237,19894,10288
19238,19891,10290
19239,19892,10296
19240,19899,10294
19241,19893,10296
19242,19893,10300
19243,19890,10306
19244,19897,10301
19245,19898,10300
19246,19893,10302
19247,19889,10301
19248,19891,10303
19249,19899,10307
19250,19895,10310
19251,19894,10312
19252,19888,10314
19253,19882,10319
19254,19890,10323
19255,19884,10318
19256,19888,10316
19257,19884,10318
19258,19892,10324
19259,19899,10321
19260,19899,10321
19261,19893,10327
19262,19895,10326
19263,19890,10324
19264,19884,10319
19265,19887,10319
19266,19888,10321
19267,19884,10323
19268,19880,10322
19269,19883,10317
19270,19884,10314
19271,19885,10311
19272,19891,10313
19273,19894,10313
19274,19895,10310
19275,19890,10314
19276,19891,10309
19277,19885,10315
19278,19890,10310
19279,19897,10310
19280,19894,10310
19281,19890,10310
19282,19885,10311
19283,19879,10309
19284,19884,10304
19285,19887,10302
19286,19895,10302
19287,19892,10305
19288,19893,10308
19289,19891,10313
19290,19887,10319
19291,19883,10323
19292,19884,10319
19293,19879,10320
19294,19879,10320
19295,19887,10316
19296,19881,10312
19297,19878,10310
19298,19882,10312
19299,19876,10317
19300,19872,10315
19301,19866,10319
19302,19874,10317
19303,19879,10314
19304,19877,10319
19305,19877,10316
19306,19874,10321
19307,19868,10321
19308,19871,10316
19309,19871,10319
19310,19876,10320
19311,19880,10322
19312,19884,10326
19313,19883,10326
19314,19888,10324
19315,19890,10320
19316,19893,10325
19317,19898,10330
19318,19892,10326
19319,19891,10321
19320,19889,10324
19321,19896,10324
19322,19904,10330
19323,19904,10327
19324,19910,10325
19325,19913,10331
19326,19916,10336
19327,19914,10338
19328,19910,10342
19329,19912,10343
19330,19911,10348
19331,19905,10347
19332,19901,10351
19333,19898,10347
19334,19902,10353
19335,19899,10351
19336,19899,10347
19337,19903,10347
19338,19905,10343
19339,19912,10349
19340,19912,10351
19341,19919,10352
19342,19924,10354
19343,19929,10359
19344,19935,10359
19345,19931,10362
19346,19936,10363
19347,19932,10361
19348,19928,10361
19349,19936,10364
19350,19940,10364
19351,19948,10367
19352,19945,10373
19353,19941,10371
19354,19935,10375
19355,19934,10381
19356,19932,10383
19357,19934,10389
19358,19936,10395
19359,19934,10399
19360,19934,10405
19361,19941,10408
19362,19940,10407
19363,19934,10407
19364,19935,10413
19365,19939,10419
19366,19946,10421
19367,19940,10417
19368,19946,10420
19369,19947,10422
19370,19955,10427
19371,19953,10426
19372,19959,10421
19373,19966,10420
19374,19972,10420
19375,19971,10416
19376,19979,10419
19377,19985,10417
19378,19985,10413
19379,19984,10418
19380,19987,10417
19381,19982,10416
19382,19989,10419
19383,19996,10422
19384,19999,10417
19385,19999,10422
19386,20006,10428
19387,20010,10429
19388,20016,10431
19389,20013,10433
19390,20011,10437
19391,20012,10440
19392,20020,10435
19393,20028,10437
19394,20027,10442
19395,20021,10448
19396,20022,10454
19397,20022,10455
19398,20030,10454
19399,20027,10455
19400,20025,10461
19401,20032,10460
19402,20027,10460
19403,20031,10457
19404,20032,10460
19405,20029,10460
19406,20029,10462
19407,20023,10461
19408,20022,10463
19409,20026,10459
19410,20023,10457
19411,20017,10452
19412,20012,10452
19413,20016,10452
19414,20017,10450
19415,20013,10449
19416,20012,10445
19417,20007,10440
19418,20007,10436
19419,20001,10433
19420,20000,10430
19421,20000,10434
19422,20005,10430
19423,20009,10432
19424,20009,10437
19425,20012,10441
19426,20008,10447
19427,20002,10443
19428,20002,10448
19429,20008,10444
19430,20015,10441
19431,20009,10444
19432,20011,10448
19433,20006,10454
19434,20002,10456
19435,20001,10458
19436,20008,10458
19437,20008,10456
19438,20003,10460
19439,20006,10455
19440,20014,10455
19441,20018,10458
19442,20022,10460
19443,20016,10461
19444,20021,10460
19445,20029,10459
19446,20034,10457
19447,20028,10460
19448,20035,10456
19449,20040,10453
19450,20035,10450
19451,20034,10455
19452,20038,10458
19453,20034,10455
19454,20041,10453
19455,20038,10454
19456,20040,10451
19457,20041,10450
19458,20043,10447
19459,20050,10445
19460,20055,10445
19461,20049,10445
19462,20054,10450
19463,20050,10449
19464,20058,10455
19465,20063,10453
19466,20063,10449
19467,20069,10455
19468,20065,10457
19469,20063,10452
19470,20060,10452
19471,20056,10453
19472,20058,10450
19473,20063,10450
19474,20068,10453
19475,20074,10457
19476,20077,10463
19477,20071,10465
19478,20074,10467
19479,20081,10462
19480,20080,10461
19481,20084,10466
19482,20079,10471
19483,20087,10475
19484,20094,10479
19485,20090,10482
19486,20091,10479
19487,20094,10479
19488,20102,10475
19489,20108,10478
19490,20113,10479
19491,20115,10475
19492,20120,10472
19493,20125,10469
19494,20133,10468
19495,20137,10474
19496,20135,10469
19497,20132,10468
19498,20139,10472
19499,20141,10473
19500,20145,10473
19501,20143,10470
19502,20144,10474
19503,20139,10469
19504,20136,10472
19505,20143,10476
19506,20146,10475
19507,20146,10479
19508,20149,10475
19509,20151,10473
19510,20159,10471
19511,20158,10470
19512,20164,10466
19513,20161,10472
19514,20162,10476
19515,20170,10472
19516,20174,10468
19517,20174,10468
19518,20168,10465
19519,20167,10468
19520,20169,10463
19521,20177,10458
19522,20177,10459
19523,20183,10457
19524,20184,10463
19525,20181,10465
19526,20178,10467
19527,20173,10462
19528,20174,10467
19529,20168,10464
19530,20168,10470
19531,20170,10469
19532,20175,10468
19533,20180,10467
19534,20188,10469
19535,20188,10468
19536,20188,10467
19537,20196,10469
19538,20192,10465
19539,20188,10462
19540,20193,10464
19541,20197,10465
19542,20205,10465
19543,20208,10471
19544,20205,10466
19545,20201,10464
19546,20209,10465
19547,20215,10469
19548,20220,10472
19549,20217,10472
19550,20218,10473
19551,20217,10474
19552,20218,10476
19553,20224,10477
19554,20218,10472
19555,20226,10468
19556,20223,10467
19557,20225,10471
19558,20231,10474
19559,20229,10477
19560,20232,10480
19561,20239,10475
19562,20244,10475
19563,20249,10475
19564,20244,10470
19565,20245,10465
19566,20241,10461
19567,20235,10465
19568,20232,10466
19569,20235,10465
19570,20232,10469
19571,20226,10468
19572,20224,10470
19573,20222,10474
19574,20221,10470
19575,20225,10469
19576,20222,10466
19577,20229,10469
19578,20237,10468
19579,20243,10466
19580,20246,10461
19581,20251,10458
